source,target,type,evidence
Phạm Duy,Nguyễn Văn Tý,LIÊN_KẾT_TỚI,Nhạc sĩ Nguyễn Văn Tý đă phổ nhạc bài này.
Phạm Duy,Trần Ích Tắc,LIÊN_KẾT_TỚI,"Chứ hình như hầu hết, lá rụng đều về cội cả và mọc lên thành cội nữa."" Nhà báo Nguyễn Phúc Long trong bài ""Công và tội"" đăng trên báo Đoàn kết, số 393 ra tháng 7 năm 1987, có nhắc đến Phạm Duy, sau mộ..."
Phạm Duy,Lê Dung,LIÊN_KẾT_TỚI,"Trong khoảng thời gian nhạc Phạm Duy bị cấm này vẫn có những ca sĩ trình diễn nhạc Phạm Duy và thậm chí cho ra bản thu âm, trong đó nổi bật nhất có thể kể đến Lê Dung, người được coi là diva lớn nhất ..."
Phạm Duy,Trịnh Công Sơn,ĐỒNG_MINH_VỚI,"Sách  Một người Gia Nã Đại và nhạc Phạm Duy, Georges-Étienne Gauthier Phạm Duy - Còn đó nỗi buồn, Tạ Tỵ Phạm Duy đã chết như thế nào, Nguyễn Trọng Văn Con đường tình sử Việt Nam qua hai thế hệ: Phạm D..."
Phạm Duy,Hoàng Thi Thơ,PHỐI_NGẪU_VỚI,"Phạm Duy tiếp nối thể loại ""Tình ca quê hương"" bằng một thể loại mà ông gọi là ""Tình tự dân tộc"", bắt đầu từ năm 1954, với bộ ba Bà mẹ quê, Em bé quê, Vợ chồng quê, được xây dựng bằng nhạc thuật dân c..."
Phạm Duy,Hoàng Thi Thơ,ĐỒNG_MINH_VỚI,"Nhưng rồi nhạc Phạm Duy vẫn bị cấm trên cả nước, bàn luận về tác phẩm của Phạm Duy cũng bị cấm. Ông cùng với Hoàng Thi Thơ là hai nhạc sĩ đặc biệt nhất bị cấm về nhân thân."
Phạm Duy,Trần Văn Tuyên,LÀ_THẦY_CỦA,"Thầy dạy ông tại trường có Võ Nguyên Giáp, Trần Văn Tuyên, Phan Anh, Khuất Duy Tiến..."
Phạm Duy,Võ Phiến,ĐỒNG_MINH_VỚI,"Sách  Một người Gia Nã Đại và nhạc Phạm Duy, Georges-Étienne Gauthier Phạm Duy - Còn đó nỗi buồn, Tạ Tỵ Phạm Duy đã chết như thế nào, Nguyễn Trọng Văn Con đường tình sử Việt Nam qua hai thế hệ: Phạm D..."
Phạm Duy,Đỗ Nhuận,LIÊN_KẾT_TỚI,"Từ đó, nhạc Phạm Duy bị liệt vào danh sách cấm, tên tuổi của ông bị đem ra phê phán. Ông cũng bị nghi ngờ có liên hệ với tình báo Mỹ (CIA) Nhạc sĩ Đỗ Nhuận là người hưởng ứng nhiệt tình việc này, ông ..."
Phạm Duy,Lê Thương,ĐỐI_THỦ_CỦA,"Cuối năm 1951, bị một số nhạc sĩ ghen tị tố cáo là có quan hệ với Việt Minh, ông cùng với Lê Thương và Trần Văn Trạch bị bắt giam ở khám Catinat, Sài Gòn trong 120 ngày."
Phạm Duy,Võ Nguyên Giáp,LÀ_THẦY_CỦA,"Thầy dạy ông tại trường có Võ Nguyên Giáp, Trần Văn Tuyên, Phan Anh, Khuất Duy Tiến..."
Phạm Duy,Nguyễn Mạnh Côn,LIÊN_KẾT_TỚI,"Gia đình ông chuyển đến căn nhà nhỏ ở cư xá Chu Mạnh Trinh ở ngã tư Phú Nhuận, nơi có nhiều gia đình nghệ sĩ tới ở, như gia đình Nguyễn Mạnh Côn, Năm Châu, Duyên Anh, Hồ Anh, Anh Ngọc, Trần Ngọc, Hoàn..."
Phạm Duy,Trương Tấn Sang,PHỐI_NGẪU_VỚI,"Tính cho tới khi ông mất, chỉ khoảng 100 ca khúc, tức 1/10 lượng sáng tác được nhà nước cho phép phổ biến, điều này khiến những người yêu nhạc của ông cảm thấy tiếc nuối cho một nghệ sĩ tài năng nhưng..."
Phạm Duy,Phạm Thiên Thư,LIÊN_KẾT_TỚI,"Ngoài việc tự sáng tác nhạc và lời, ông cũng không quên phổ thơ người khác thành những tác phẩm được đông đảo người yêu mến, như những bài Ngày xưa Hoàng thị, Đưa em tìm động hoa vàng, tập nhạc ""Đạo c..."
Phạm Duy,Duy Quang,PHỐI_NGẪU_VỚI,"Đến khi lập gia đình, ngoài vợ ông là ca sĩ Thái Hằng, còn có em vợ là danh ca Thái Thanh, anh em vợ là các nhạc sĩ Phạm Đình Chương (Hoài Bắc), nghệ sĩ Phạm Đình Sỹ, ca sĩ Phạm Đình Viêm tức (Hoài Tr..."
Phạm Duy,Thái Hằng,PHỐI_NGẪU_VỚI,"Về lại Thanh Hóa năm 1949, Phạm Duy cưới Thái Hằng, người chủ trì hôn lễ là tướng Nguyễn Sơn."
Phạm Duy,Thái Hằng,LÀ_CON_CỦA,"Các cháu vợ của ông như ca sĩ Ý Lan (con gái của Thái Thanh), và Mai Hương (con gái Phạm Đình Sỹ). Ông từng vướng vào scandal ngoại tình với em dâu là ca sĩ Khánh Ngọc, là vợ của nhạc sĩ Phạm Đình Chư..."
Phạm Duy,Trần Văn Khê,ĐỒNG_MINH_VỚI,"Sách  Một người Gia Nã Đại và nhạc Phạm Duy, Georges-Étienne Gauthier Phạm Duy - Còn đó nỗi buồn, Tạ Tỵ Phạm Duy đã chết như thế nào, Nguyễn Trọng Văn Con đường tình sử Việt Nam qua hai thế hệ: Phạm D..."
Phạm Duy,Trần Ngọc,LIÊN_KẾT_TỚI,"Gia đình ông chuyển đến căn nhà nhỏ ở cư xá Chu Mạnh Trinh ở ngã tư Phú Nhuận, nơi có nhiều gia đình nghệ sĩ tới ở, như gia đình Nguyễn Mạnh Côn, Năm Châu, Duyên Anh, Hồ Anh, Anh Ngọc, Trần Ngọc, Hoàn..."
Phạm Duy,Thành phố Hồ Chí Minh,LIÊN_KẾT_TỚI,"Tháng 5 năm 2005, ông chính thức trở về Việt Nam, mua nhà sống tại Quận 11, Thành phố Hồ Chí Minh cùng các con trai Duy Quang, Duy Cường."
Phạm Duy,Cao Bằng,LIÊN_KẾT_TỚI,"Cuối 1947 hai ông từ Thái Nguyên qua Bắc Giang, sau đó tham gia đoàn văn nghệ do Hoàng Cầm thành lập, lưu diễn tại Bắc Giang, Cao Bằng, Lạng Sơn năm 1948."
Phạm Duy,Nam Quan,LIÊN_KẾT_TỚI,"Chuyến đi ấy bắt đầu từ Ải Nam Quan cho đến mũi Cà Mau, từ ngày lập quốc cho đến ngày hoàn thành, đi trong lịch sử nhưng cũng là trong lòng người dân để nối liền đất nước, nối liền lòng dân, mà đi tới..."
Phạm Duy,Hoàng Nguyên,LIÊN_KẾT_TỚI,"Gia đình ông chuyển đến căn nhà nhỏ ở cư xá Chu Mạnh Trinh ở ngã tư Phú Nhuận, nơi có nhiều gia đình nghệ sĩ tới ở, như gia đình Nguyễn Mạnh Côn, Năm Châu, Duyên Anh, Hồ Anh, Anh Ngọc, Trần Ngọc, Hoàn..."
Phạm Duy,Minh Đức Hoài Trinh,LIÊN_KẾT_TỚI,"Những tác phẩm thơ phổ nhạc thành công nhất của ông có thể kể đến ""Ngậm ngùi"" (thơ Huy Cận - nhà thơ Huy Cận từng gửi lời cảm ơn ông về việc giúp bài thơ này nổi tiếng); ""Đưa em tìm động hoa vàng "", ""..."
Phạm Duy,Duy Khánh,PHỐI_NGẪU_VỚI,"Phạm Duy tiếp nối thể loại ""Tình ca quê hương"" bằng một thể loại mà ông gọi là ""Tình tự dân tộc"", bắt đầu từ năm 1954, với bộ ba Bà mẹ quê, Em bé quê, Vợ chồng quê, được xây dựng bằng nhạc thuật dân c..."
Phạm Duy,Trần Văn Giàu,LIÊN_KẾT_TỚI,"Sau khoảng 2 tháng, nghe lời Trần Văn Giàu, cả hai vào Thanh Hóa để vào Nam."
Phạm Duy,Nguyễn Du,LIÊN_KẾT_TỚI,"Về học hành chính quy, Phạm Duy chỉ có bốn năm tiểu học và một năm trung học, nhưng những bài học trong sách Quốc văn giáo khoa thư, Luân lý giáo khoa thư đã in đậm trong tâm hồn ông trước khi bước và..."
Phạm Duy,Phạm Duy Khiêm,LÀ_CHA_CỦA,Tang lễ của ông được tổ chức tại nhà riêng và ông được an táng tại Công viên Nghĩa trang Bình Dương vào ngày 3 tháng 2 năm 2013.   == Gia đình == Gia đình Phạm Duy có nhiều người trong lãnh vực nghệ t...
Phạm Duy,Nguyễn Tất Nhiên,LIÊN_KẾT_TỚI,"Ngoài việc tự sáng tác nhạc và lời, ông cũng không quên phổ thơ người khác thành những tác phẩm được đông đảo người yêu mến, như những bài Ngày xưa Hoàng thị, Đưa em tìm động hoa vàng, tập nhạc ""Đạo c..."
Phạm Duy,Phạm Quỳnh,LIÊN_KẾT_TỚI,"Chứ hình như hầu hết, lá rụng đều về cội cả và mọc lên thành cội nữa."" Nhà báo Nguyễn Phúc Long trong bài ""Công và tội"" đăng trên báo Đoàn kết, số 393 ra tháng 7 năm 1987, có nhắc đến Phạm Duy, sau mộ..."
Phạm Duy,Vũ Khắc Khoan,ĐỒNG_MINH_VỚI,"Thời gian này ông hay lui tới quán Chùa (La Pagode), gặp gỡ Vũ Khắc Khoan, Cung Trầm Tưởng, Võ Đức Diên, Mặc Thu, Tạ Tỵ, Lê Ngộ Châu... Ông được Võ Đức Diên và các bạn bè giúp đỡ đi một chuyến từ Sài ..."
Phạm Duy,Quang Linh,LIÊN_KẾT_TỚI,"Sau khi nhạc Phạm Duy được cấp phép tại Việt Nam, thì những ca sĩ trẻ trong nước như Mỹ Linh, Quang Linh, Nguyên Thảo, Quang Dũng, Đức Tuấn,... là những người thường biểu diễn trong những đêm nhạc Phạ..."
Phạm Duy,Nguyễn Sơn,PHỐI_NGẪU_VỚI,"Về lại Thanh Hóa năm 1949, Phạm Duy cưới Thái Hằng, người chủ trì hôn lễ là tướng Nguyễn Sơn."
Phạm Duy,Hồ Chí Minh,LIÊN_KẾT_TỚI,"Tháng 5 năm 2005, ông chính thức trở về Việt Nam, mua nhà sống tại Quận 11, Thành phố Hồ Chí Minh cùng các con trai Duy Quang, Duy Cường."
Phạm Duy,Thái Thảo,PHỐI_NGẪU_VỚI,"Đến khi lập gia đình, ngoài vợ ông là ca sĩ Thái Hằng, còn có em vợ là danh ca Thái Thanh, anh em vợ là các nhạc sĩ Phạm Đình Chương (Hoài Bắc), nghệ sĩ Phạm Đình Sỹ, ca sĩ Phạm Đình Viêm tức (Hoài Tr..."
Phạm Duy,Thái Thảo,LÀ_CON_CỦA,"Ngoài ra có thể kể đến con rể của ông là ca sĩ Tuấn Ngọc (chồng của Thái Thảo), là con trai của nhạc sĩ Lữ Liên; vì thế ông và nhạc sĩ Lữ Liên là thông gia."
Phạm Duy,Nguyễn Đức Quang,LIÊN_KẾT_TỚI,"Năm 1965, ông tham gia phong trào Du ca với Nguyễn Đức Quang, Giang Châu, Ngô Mạnh Thu,... đi nhiều nơi tại miền Nam Việt Nam để phổ biến các ca khúc nói lên thân phận của tuổi trẻ thời đó."
Phạm Duy,Bảo Đại,LIÊN_KẾT_TỚI,"Nhưng nói về nghệ thuật, thì có lẽ Phạm Duy là một tài tử thứ nhất hát những bài âm nhạc cải cách với một giọng hoàn toàn Việt Nam, có nhiều tài tử cứ tưởng lầm rằng họ ca hát những âm nhạc mới, tức l..."
Phạm Duy,Dương Trung Quốc,LIÊN_KẾT_TỚI,"Phổ biến nhạc Phạm Duy cũng là điều được nhiều nhân vật ở nhiều giới lên tiếng ủng hộ, trong đó có sử gia Dương Trung Quốc, ca sĩ Ánh Tuyết, nhà nghiên cứu Nguyễn Đắc Xuân, giáo sư tiến sĩ âm nhạc Trầ..."
Phạm Duy,Phan Kế An,LÀ_HỌC_TRÒ_CỦA,"Khoảng tháng 6/1940, nghe lời bè bạn, ông theo học dự thính hội họa tại trường Cao đẳng Mỹ thuật Đông Dương, học thầy Tô Ngọc Vân, cùng lớp với Bùi Xuân Phái, Phan Kế An, Võ Lăng..."
Phạm Duy,Hoàng Cầm,LIÊN_KẾT_TỚI,"Cuối 1947 hai ông từ Thái Nguyên qua Bắc Giang, sau đó tham gia đoàn văn nghệ do Hoàng Cầm thành lập, lưu diễn tại Bắc Giang, Cao Bằng, Lạng Sơn năm 1948."
Phạm Duy,Trần Thiện Thanh,PHỐI_NGẪU_VỚI,"Phạm Duy tiếp nối thể loại ""Tình ca quê hương"" bằng một thể loại mà ông gọi là ""Tình tự dân tộc"", bắt đầu từ năm 1954, với bộ ba Bà mẹ quê, Em bé quê, Vợ chồng quê, được xây dựng bằng nhạc thuật dân c..."
Phạm Duy,Trần Văn Trạch,ĐỐI_THỦ_CỦA,"Cuối năm 1951, bị một số nhạc sĩ ghen tị tố cáo là có quan hệ với Việt Minh, ông cùng với Lê Thương và Trần Văn Trạch bị bắt giam ở khám Catinat, Sài Gòn trong 120 ngày."
Phạm Duy,Phạm Thái,LIÊN_KẾT_TỚI,"Chứ hình như hầu hết, lá rụng đều về cội cả và mọc lên thành cội nữa."" Nhà báo Nguyễn Phúc Long trong bài ""Công và tội"" đăng trên báo Đoàn kết, số 393 ra tháng 7 năm 1987, có nhắc đến Phạm Duy, sau mộ..."
Phạm Duy,Phạm Duy Tốn,LÀ_CHA_CỦA,Tang lễ của ông được tổ chức tại nhà riêng và ông được an táng tại Công viên Nghĩa trang Bình Dương vào ngày 3 tháng 2 năm 2013.   == Gia đình == Gia đình Phạm Duy có nhiều người trong lãnh vực nghệ t...
Phạm Duy,Thái Nguyên,PHỐI_NGẪU_VỚI,"Sau đó cả 2 vợ chồng ra Việt Bắc (đi qua Hòa Bình, Vĩnh Yên, Thái Nguyên, Bắc Cạn) năm 1950, tham dự Đại hội Văn hóa Toàn quốc."
Phạm Duy,Thái Hiền,PHỐI_NGẪU_VỚI,"Đến khi lập gia đình, ngoài vợ ông là ca sĩ Thái Hằng, còn có em vợ là danh ca Thái Thanh, anh em vợ là các nhạc sĩ Phạm Đình Chương (Hoài Bắc), nghệ sĩ Phạm Đình Sỹ, ca sĩ Phạm Đình Viêm tức (Hoài Tr..."
Phạm Duy,Thái Hiền,ĐỒNG_MINH_VỚI,"Bên cạnh đó, Phạm Duy còn tự thâu âm những băng nhạc Tục ca, Tâm ca, Vỉa hè ca, Ngục ca và trong giai đoạn đầu lưu vong ở Hải ngoại, là hát rong trong nhóm nhạc Gia đình Phạm Duy, cùng với Thái Hằng, ..."
Nguyễn Văn Linh,Hồ Chí Minh,KẾ_NHIỆM_CỦA,"Vào cuối những năm 1970, mặc dù được coi là một chính trị gia đầy triển vọng của đảng, ông đã nhiều lần tranh luận với Lê Duẩn, người kế nhiệm Hồ Chí Minh làm lãnh đạo đảng. Ông Duẩn là người có tư tư..."
Nguyễn Văn Linh,Hồ Chí Minh,ĐƯỢC_BỔ_NHIỆM_BỞI,"Năm 1976, khi Thành phố Sài Gòn đổi tên làm Thành phố Hồ Chí Minh, ông được cử làm Bí thư Thành ủy Thành phố Hồ Chí Minh."
Nguyễn Văn Linh,Trần Quý Kiên,LIÊN_KẾT_TỚI,"Tháng 4 năm 1937, tại cơ sở cách mạng ở Ngõ Đá, phố Cát Dài đã diễn ra hội nghị thành lập Thành ủy gồm Nguyễn Văn Túc (Nguyễn Công Hòa), Đinh Xuân Nhạ (tức Trần Quý Kiên), Nguyễn Văn Cúc (Nguyễn Văn L..."
Nguyễn Văn Linh,Lê Văn Lương,LIÊN_KẾT_TỚI,"Khi bị lưu đày ở Côn Đảo, ông có cơ hội được gặp hầu hết các nhà lãnh đạo của Đảng cũng đang bị cầm tù ở đây như Tôn Đức Thắng, Phạm Văn Đồng, Bùi Công Trừng, Lê Duẩn, Phạm Hùng, Hà Huy Giáp, Lê Văn L..."
Nguyễn Văn Linh,Lê Khả Phiêu,PHỤC_VỤ_CHO,"Trong điếu văn của Ban Chấp hành Trung ương Đảng, Tổng bí thư Lê Khả Phiêu đã nhận xét ông Linh là một nhà lãnh đạo tận tụy, đổi mới, sáng tạo, cố gắng hết mình để cống hiến cho Đảng, Nhà nước và phục..."
Nguyễn Văn Linh,Thành phố Hồ Chí Minh,ĐƯỢC_BỔ_NHIỆM_BỞI,"Năm 1976, khi Thành phố Sài Gòn đổi tên làm Thành phố Hồ Chí Minh, ông được cử làm Bí thư Thành ủy Thành phố Hồ Chí Minh."
Nguyễn Văn Linh,Thành phố Hồ Chí Minh,ĐỒNG_MINH_VỚI,"Trước đó, ngày 26 tháng 12, Tổng bí thư Đỗ Mười cũng nộp đơn xin từ chức và cả Chủ tịch nước Lê Đức Anh và Thủ tướng Võ Văn Kiệt cũng xin rút khỏi Bộ Chính trị.   == Tác phẩm == Thành phố Hồ Chí Minh ..."
Nguyễn Văn Linh,Đỗ Mười,KẾ_NHIỆM_CỦA,Thủ tướng Đỗ Mười trở thành người kế nhiệm ông vào ngày 27 tháng 6 năm 1991.
Nguyễn Văn Linh,Đỗ Mười,ĐỒNG_MINH_VỚI,"Trước đó, ngày 26 tháng 12, Tổng bí thư Đỗ Mười cũng nộp đơn xin từ chức và cả Chủ tịch nước Lê Đức Anh và Thủ tướng Võ Văn Kiệt cũng xin rút khỏi Bộ Chính trị.   == Tác phẩm == Thành phố Hồ Chí Minh ..."
Nguyễn Văn Linh,Phạm Văn Đồng,ĐỒNG_MINH_VỚI,"Ngày 29 tháng 12 năm 1997, ông Linh cùng với 2 người khác là Phạm Văn Đồng, Võ Chí Công từ chức Cố vấn Ban chấp hành Trung ương Đảng Cộng sản Việt Nam vì tuổi cao sức yếu."
Nguyễn Văn Linh,Lê Đức Anh,ĐỒNG_MINH_VỚI,"Trước đó, ngày 26 tháng 12, Tổng bí thư Đỗ Mười cũng nộp đơn xin từ chức và cả Chủ tịch nước Lê Đức Anh và Thủ tướng Võ Văn Kiệt cũng xin rút khỏi Bộ Chính trị.   == Tác phẩm == Thành phố Hồ Chí Minh ..."
Nguyễn Văn Linh,Võ Trần Chí,LIÊN_KẾT_TỚI,"Về sau, ông giải thích với ông Võ Trần Chí người sẽ giữ cương vị Bí thư Thành ủy: ""Bởi vì mình thấy các anh ấy không muốn mình ở đó nên mình xin rút..."". Ông trở thành một nhân vật quan trọng trong lị..."
Nguyễn Văn Linh,Tôn Đức Thắng,LIÊN_KẾT_TỚI,"Khi bị lưu đày ở Côn Đảo, ông có cơ hội được gặp hầu hết các nhà lãnh đạo của Đảng cũng đang bị cầm tù ở đây như Tôn Đức Thắng, Phạm Văn Đồng, Bùi Công Trừng, Lê Duẩn, Phạm Hùng, Hà Huy Giáp, Lê Văn L..."
Nguyễn Văn Linh,Lê Duẩn,KẾ_NHIỆM_CỦA,"Vào cuối những năm 1970, mặc dù được coi là một chính trị gia đầy triển vọng của đảng, ông đã nhiều lần tranh luận với Lê Duẩn, người kế nhiệm Hồ Chí Minh làm lãnh đạo đảng. Ông Duẩn là người có tư tư..."
Nguyễn Văn Linh,Lê Duẩn,ĐƯỢC_BỔ_NHIỆM_BỞI,"Bản thân ông và Lê Duẩn đều nhận ra những chính sách kinh tế bất hợp lý đã đưa đất nước rơi vào khủng hoảng kinh tế (lúc này Việt Nam đang vừa bị chiến tranh biên giới, bị các nước cấm vận, vừa phải đ..."
Nguyễn Văn Linh,Nguyễn Thị Minh Khai,LIÊN_KẾT_TỚI,"Do vậy, Trường Chinh đã công nhận ông Linh vào Đảng kể từ năm 1936 và tiếp tục cử xuống Hải Phòng hoạt động, làm Bí thư Thành ủy Hải Phòng – Kiến An khi Bí thư Nguyễn Văn Túc được Xứ ủy cử đi vùng khá..."
Nguyễn Văn Linh,Ngô Gia Tự,LIÊN_KẾT_TỚI,"Khi bị lưu đày ở Côn Đảo, ông có cơ hội được gặp hầu hết các nhà lãnh đạo của Đảng cũng đang bị cầm tù ở đây như Tôn Đức Thắng, Phạm Văn Đồng, Bùi Công Trừng, Lê Duẩn, Phạm Hùng, Hà Huy Giáp, Lê Văn L..."
Nguyễn Văn Linh,Bảo Lộc,LIÊN_KẾT_TỚI,"Ngày 17 tháng 7, Nguyễn Văn Linh mời các vị lãnh đạo thăm cơ sở chế biến tơ tằm và xí nghiệp chè của Thành phố Hồ Chí Minh tại Bảo Lộc."
